PK,NOMBRE,URIname,DESCRIPCION-ENTIDAD,HORARIO,Horario,TRANSPORTE,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,LOCALIDAD,CODIGO-POSTAL,BARRIO,DISTRITO,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,TYPE
4539061,Monumento Homenaje a las Víctimas del 11 de marzo,Monumento Homenaje a las Victimas del 11 de marzo,,"De martes a domingos, de 11 a 14 horas y de 17 a 19 horas. Lunes Cerrado.",de martes a domingos de 11 a 14 horas ,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ae4134fcbf41110VgnVCM1000000b205a0aRCRD,Emperador Carlos V,GLORIETA,,MADRID,28014,LOS JERONIMOS,RETIRO,40.4077408,-3.689297487,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2071,Museo de Escultura al Aire Libre de la Castellana,Museo de Escultura al Aire Libre de la Castellana,"El Museo de Escultura al Aire Libre de La Castellana, está situado bajo el paso elevado que une las calles de Juan Bravo y Eduardo Dato, contiene una excelente colección de escultura abstracta espańola.",Entrada libre. Espacio urbano abierto  Abierto 24 horas al día los 365 días del ańo.,todos los dias 24 horas,"Transporte público más próximo   Metro: Rubén Darío (línea 5)  Bus: 5, 14, 27, 45, 150",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eca9ef4d7f71c010VgnVCM1000000b205a0aRCRD,CASTELLANA,PASEO,40,MADRID,28046,CASTELLANA,SALAMANCA,40.4332194,-3.687612268,,,mmacmdifusion@madrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2054,Museo de Historia de Madrid,Museo de Historia de Madrid,"Creado como Museo Municipal en 1929 y rebautizado como Museo de Historia de Madrid en 2007, tras una profunda remodelación, el ańo 2014 reabre sus puertas con un montaje moderno y una puesta al día de sus colecciones.","De martes a domingos de 10 a 20 horas.     Cerrado    Todos los lunes y los días 1 y 6 de enero, 1 de mayo,  24, 25 y 31 de diciembre.    El desalojo de las salas se hará diez minutos antes del cierre.",martes a domingos de 10 a 20 horas,"Metro:  Tribunal, Bilbao y Alonso Martínez.  Bus:  3, 21, 37, 40, 147 y 149.  Aparcamiento público:  Barceló.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f3079262ef5d010VgnVCM1000000b205a0aRCRD,FUENCARRAL,CALLE,78,MADRID,28004,JUSTICIA,CENTRO,40.42577055,-3.700845661,917 011 863,,smuseosm@madrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2114,Museo de la Real Academia de Bellas Artes de San Fernando,Museo de la Real Academia de Bellas Artes de San Fernando,"Construido inicialmente para palacio de Don Juan de Goyeneche, el edificio fue adquirido por la Academia de Bellas Artes en 1773 y reformado bajo la dirección de Fernando Chueca Goitia en 1973 y la fachada por Diego de Villanueva en 1774.","Colección permanente:   De martes a domingos y festivos de 10 a 15 horas  Cerrado: todos los lunes y el mes de agosto   Exposiciones temporales: consultar el apartado específico de la exposición temporal.  Días cerrados: 1 y 6 de enero; 1 y 30 de mayo; 9 de noviembre; 24, 25 y 31 de diciembre.   En periodos vacacionales pueden sufrir cambios.",de martes a domingos y festivos de 10 a 15 horas ,"Metro: Sol (líneas 1, 2, 3), Sevilla (línea 2)  Bus: 3, 5, 9, 15, 20, 46, 51, 52, 53, 150  Renfe Cercanías: Sol",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=924aef4d7f71c010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,13,MADRID,28014,SOL,CENTRO,40.41765456,-3.700655352,"915 240 864 (Centralita)                                                    
",915 241 034,museo@rabasf.org,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2066,Museo del Ferrocarril de Madrid,Museo del Ferrocarril de Madrid,Edificio de caracter monumental. Construido como cabecera de la línea Madrid - Extremadura - Portugal en el ańo 1880 por E. Cachelievre.,"Del 1 de enero al 31 de mayo y del 1 de octubre al 31 de diciembre:    Lunes a viernes, de 9:30 a 15 horas.  Sábado, domingo y festivos de 10 a 19 horas    Del 1 de junio al 30 de septiembre   Lunes a domingo, de 10 a 15 horas.   Cerrado: 25 de diciembre, 1 y 6 de enero.",lunes a viernes de 9:30 a 15 horas,"Metro: Delicias (línea 3)  Bus: 8, 19, 45, 47, 59, 85, 86  Renfe: Delicias",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091c4291ae91f010VgnVCM2000000c205a0aRCRD,DELICIAS,PASEO,61,MADRID,28045,DELICIAS,ARGANZUELA,40.40028129,-3.693817192,"915 390 085                                                                                
",,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2053,Museo Lázaro Galdiano,Museo Lazaro Galdiano,,"Martes a sábados de 10 a 16:30 horas.  Domingos de 10 a 15 horas.  Cerrado todos los lunes, y 6 de enero; 29 y 30 de marzo; 1 y 2 de mayo; 15 de agosto; 1 de noviembre y 24, 25 y 31 de diciembre de 2018.  Grupos y visitas guiadas consultar.",martes a sábados de 10 a 16:30 horas,"Metro: Gregorio Marańón (línea 7 y 10).  Bus: 7, 9, 12, 14, 16, 19, 27, 40, 61, 145, 150.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d1aef4d7f71c010VgnVCM1000000b205a0aRCRD,SERRANO,CALLE,122,MADRID,28006,CASTELLANA,SALAMANCA,40.43675033,-3.686198013,915 616 084,915 617 793,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2055,Museo Nacional de Artes Decorativas,Museo Nacional de Artes Decorativas,"Inaugurado en 1912, su sede es un típico palacete madrileńo del último tercio del siglo XIX. El museo posee muebles, cerámicas, vidrios, joyas, tejidos, arte oriental, y hasta 30 000 objetos distintos que a lo largo de la historia han servido para embellecer las casas, palacios y los monumentos de distintas culturas.  El museo posee muestras como el Jarrón de Sevres regalo de Napoleón III, la Cocina Valenciana del siglo XVIII compuesta por más de 1500 azulejos de Manises, la Mesa de plata del siglo XVI o la colección de alfombras espańolas de los siglos XV al XVII.","Colección permanente:    Martes a sábados de 9:30 a 15 horas.  Domingo y festivos: de 10 a 15 horas.  Jueves tarde de 17 a 20 horas.   Cerrado:   todos los lunes del ańo, 1 y 6 de enero, 1 y 15 de mayo, 24, 25 y 31 de diciembre.",martes a sábados de 9:30 a 15 horas,"Metro: Retiro (línea 2).  Bus: 1, 2, 9, 10, 14, 15, 19, 20, 27,  28, 34, 37, 45 51, 52, 74, 146, 203.  Cercanías Renfe: Recoletos (líneas C1, C2, C7, C8 Y C10).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=287079262ef5d010VgnVCM1000000b205a0aRCRD,MONTALBAN,CALLE,12,MADRID,28014,LOS JERONIMOS,RETIRO,40.41789128,-3.689754685,915 326 499 / 915 326 845 / 910 505 755 (Reserva actividades infantiles) / 910 505 768 (Biblioteca) 910 505 763 (Atención a investigadores),915 232 086,mnad@mecd.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2056,Museo Nacional de Ciencias Naturales,Museo Nacional de Ciencias Naturales,"El Museo nacional de Ciencias Naturales (MNCN-CSIC) se fundó en 1771, lo que lo convierte en uno de los museos de historia natural más antiguos del mundo. Con exposiciones permanentes como Biodiversidad, Minerales, Fósiles y Evolución Humana o Fauna del Parque Nacional de la Sierra de Guadarrama, entre otras, este museo pretende acercar las ciencias naturales al público.  Ubicado en el antiguo Palacio de la Industria y de las Artes del Paseo de la Castellana de Madrid. Es un centro de investigación del Consejo Superior de Investigaciones Científicas (CSIC), que custodia colecciones científicas de incalculable valor.","De martes a viernes de 10 a 17 horas.  Sábados, domingos y festivos de 10 a 20 horas.  Sábados, domingos y festivos de agosto de 10 a 15 horas.       Cerrado : todos los lunes no festivos, 1 y 6 de enero, 1 de mayo y 25 de diciembre.",martes a viernes de 10 a 17 horas,"Metro: Gregorio Marańón (líneas 7, 10)  Bus: 7, 12, 14, 27, 40, 45, 147, 150",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8edbef4d7f71c010VgnVCM1000000b205a0aRCRD,JOSE GUTIERREZ ABASCAL,CALLE,2,MADRID,28006,EL VISO,CHAMARTIN,40.44042008,-3.690220716,914 111 328 (centralita),915 645 078,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2099,Museo Nacional Thyssen-Bornemisza,Museo Nacional Thyssen-Bornemisza,"El Palacio donde se ubica la colección fue el antiguo palacio del duque de Villahermosa. Edificación neoclásica. Posteriormente se adapta como entidad bancaria perdiento sus espacios interiores. Más tarde, pasó a formar parte de los edificios del Museo del Prado. Desde principios de los 90 alberga la Colección Thyssen. El museo ofrece un recorrido por la historia de la pintura europea desde sus inicios en el siglo  XIII , hasta finales del siglo  XX.","Colecciones permanentes:   lunes de 12 a 16 horas (acceso gratuito gracias al patrocinio de MasterCard). Martes a domingos de 10 a 19 horas.    Exposiciones temporales : consultar horario específico en Museo.  Último acceso 1 hora antes del cierre. El desalojo de todas las salas tendrá lugar 5 minutos antes del cierre.   Avisos y aperturas extraordinarias:  los días 1 de enero, 1 de mayo y 25 de diciembre el Museo permanecerá cerrado. El 24 y el 31 de diciembre el horario de apertura del Museo será de 10 a 15 horas.",martes a domingos de 10 a 19 horas,"Metro: Banco de Espańa (línea 2).  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 41, 51, 52, 53, 74, 146 y 150.  Cercanías Renfe: Recoletos.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b8079262ef5d010VgnVCM1000000b205a0aRCRD,PRADO,PASEO,8,MADRID,28014,CORTES,CENTRO,40.41600554,-3.694744831,"917 911 370                                                                                                                                                                                                                        
",,cav@museothyssen.org,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20484,Palacio de Buenavista. Cuartel General del Ejército de Tierra,Palacio de Buenavista Cuartel General del Ejercito de Tierra,"El actual Cuartel General del Ejército está formado por un conjunto de edificios entre los cuales destaca por su importancia y tamańo el palacio de Buenavista. Fue construido por el duodécimo duque de Alba, que compró en 1769 una finca situada en el lugar conocido como Altillo de Buenavista, que había tenido varios propietarios, entre ellos la Corona.  En 1847 se amplía con un nuevo cuerpo que se destina a Ministerio de la Guerra. El grupo escultórico de la fachada es obra de Aniceto Marías.","Relevo de la Guardia: último viernes de cada mes, a las 11 horas en la fachada de la calle de Alcalá.",último viernes de cada mes a las 11 horas,"Metro: Banco de Espańa (línea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 51, 52, 53, 74, 146, 150, 203  BICIMAD: Estación 86 (Paseo del Prado, 1)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9c292355c51c010VgnVCM2000000c205a0aRCRD,CIBELES,PLAZA,3,MADRID,28014,JUSTICIA,CENTRO,40.41966063,-3.693674408,917 802 200,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
13815,Palacio de Cibeles,Palacio de Cibeles,,No hours available.,No hours available.,"Metro: Banco de Espańa (línea 2)  Bus: 1 , 2 , 5 , 9 , 10 , 15 , 20 , 27 , 34 , 45 , 51 , 52 , 53 , 74 , 146 , 150  Renfe: Recoletos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=535e5a0f8161c010VgnVCM1000000b205a0aRCRD,CIBELES,PLAZA,1,MADRID,28014,LOS JERONIMOS,RETIRO,40.41901177,-3.692206112,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2063,Palacio de Liria,Palacio de Liria,Construído por Ventura Rodríguez entre 1762 y 1780 para el tercer Duque de Berwick y de Liria. De estilo barroco clásico. Destaca su fachada con columnas jónicas y pilastras que descansan sobre un basamento almohadillado.,"Las visitas:  viernes a las 10, 11 y 12 horas . Cada turno estará formado por un máximo de 15 personas.",viernes a las 10 11 y 12 horas,"Metro: Ventura Rodríguez (línea 3)  Bus: 1, 2, 44, 74, 133, C",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22bdef4d7f71c010VgnVCM1000000b205a0aRCRD,PRINCESA,CALLE,20,MADRID,28008,UNIVERSIDAD,CENTRO,40.42680682,-3.712597973,915 475 302 / 915 481 550,915 410 377,info@fundacioncasadealba.com,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
114984,Palacio de Santońa,Palacio de Santona,"Es una construcción del siglo  XVI , reformada posteriormente en el siglo  XVIII   por el arquitecto Pedro de Ribera, y en el siglo  XIX  por Antonio Ruiz de Salces.",No hours available.,No hours available.,"Metro: Antón Martín (línea 1)  Bus: 6, 26, 32, 50, 65",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3790007f8441f010VgnVCM1000000b205a0aRCRD,HUERTAS,CALLE,13,MADRID,28012,CORTES,CENTRO,40.41397974,-3.700511155,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2061,Palacio Real de El Pardo,Palacio Real de El Pardo,"Recinto en el que se conserva el Palacio, construido sobre el castillo del siglo  XV , la Casita del Príncipe, del siglo  XVIII  y la Quinta del Duque de Arco (Palacete que fue Casa de Labor y sus tierras). Desde 1983 ha sido adecuado para residencia de Jefes de Estado extranjeros en visita oficial.",Horario    De octubre a marzo: todos los días de 10 a 18 horas   De abril a septiembre: todos los días de 10 a 20 horas    Cierre taquillas y acceso a Palacio una hora antes,todos los días de 10 a 18 horas,Bus: 601 (Madrid - Colonia Mingorrubio),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f9def4d7f71c010VgnVCM1000000b205a0aRCRD,MANUEL ALONSO,CALLE,8,MADRID,28048,EL PARDO,FUENCARRAL-EL PARDO,40.52052234,-3.776239061,914 548 700 (Información general),,info@patrimonionacional.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2062,Palacio Real de Madrid,Palacio Real de Madrid,"Construido sobre el solar del antiguo Alcázar tras un incendio en 1734. Proyectado por Juvara en 1735 y construido por Sachet de 1738 a 1764 bajo las influencias del clasicismo barroco. A partir de 1770, Sabatini ańadió el ala sudeste y realizó la gran escalera. Es de destacar el gran patio que articula el edificio y la fachada principal que aloja el balcón y Escudo Real.",Horario    De octubre a marzo: de 10 a 18 horas  De abril a septiembre: de 10 a 20 horas  Cierre taquillas y acceso a Palacio una hora antes,todos los dias de 10 a 18 horas,"Metro: Ópera (líneas 2, 5 y Ramal Ópera Norte)  Bus: 3, 25, 39, 148  Cercanías: Príncipe Pío",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47ddef4d7f71c010VgnVCM1000000b205a0aRCRD,BAILEN,CALLE,0,MADRID,28013,PALACIO,CENTRO,40.42075213,-3.712699107,914 548 700 (Información general),,info@patrimonionacional.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2079,Panteón de Hombres Ilustres,Panteon de Hombres Ilustres,La construcción de este edificio responde a dos de las constantes de fines de siglo: la arquitectura historicista y la escultura funeraria. En él reposan trece personajes ilustres de la historia política y militar espańola.,De martes a sábado de 10 a 14 y de 16 a 18:30 horas  Domingos y festivos de 10 a 15 horas. Lunes cerrado  Cerrado todos los lunes del ańo,de martes a sábado de 10 a 14 y de 16 a 18:30 horas ,"Metro: Atocha (línea 1)  Bus: 10, 14, 24, 32, 37, 54, 57, 141  Renfe: Atocha",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=361cef4d7f71c010VgnVCM1000000b205a0aRCRD,JULIAN GAYARRE,CALLE,3,MADRID,28014,PACIFICO,RETIRO,40.40622618,-3.683413042,914 548 700 (Información general),,info@patrimonionacional.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3351,Parroquia Nuestra Seńora del Buen Consejo y San Isidro,Parroquia Nuestra Senora del Buen Consejo y San Isidro,,No hours available.,No hours available.,"Metro: La Latina (línea 5), Tirso de Molina (línea 1)  Bus: 17, 18, 23, 31, 35, 50, 65",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88a513db5b71c010VgnVCM1000000b205a0aRCRD,TOLEDO,CALLE,37,MADRID,28005,EMBAJADORES,CENTRO,40.41296492,-3.707383827,913 692 037,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3374,Parroquia San Fermín de los Navarros,Parroquia San Fermin de los Navarros,,No hours available.,No hours available.,"Metro:  Rubén Darío (Línea 5)  Bus: 5, 7, 14, 16, 27, 40, 45, 147, 150",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26390713fb71c010VgnVCM1000000b205a0aRCRD,EDUARDO DATO,PASEO,10,MADRID,28010,ALMAGRO,CHAMBERI,40.43275736,-3.692571049,913 197 148,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3352,Parroquia San Ginés,Parroquia San Gines,,No hours available.,No hours available.,"Metro: Opera (líneas 2, 5, Ramal)  Bus:  3, 39  Renfe: Sol",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=520a0713fb71c010VgnVCM1000000b205a0aRCRD,ARENAL,CALLE,13,MADRID,28013,SOL,CENTRO,40.41728243,-3.707028285,913 664 875,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3370,Parroquia San José,Parroquia San Jose,,No hours available.,No hours available.,"Metro: Banco de Espańa (línea 2) , Sevilla (línea 2), Gran Vía (Iíneas 1, 5)  Bus: 3, 5, 9, 46, 51, 52, 53, 146, 150",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e41a0713fb71c010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,43,MADRID,28014,JUSTICIA,CENTRO,40.41904792,-3.696685679,915 226 784,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3375,Parroquia San Manuel y San Benito,Parroquia San Manuel y San Benito,,No hours available.,No hours available.,"Metro: Retiro (línea 2), Príncipe de Vergara (líneas 2, 9)  Bus: 2, 20, 28",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b17a0713fb71c010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,83,MADRID,28009,RECOLETOS,SALAMANCA,40.42074218,-3.686047115,914 357 682,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3372,Parroquia San Marcos,Parroquia San Marcos,,No hours available.,No hours available.,"Bus: 138, 1, 2, 44, C1, 133, 74   Metro: Plaza de Espańa (líneas 3, 10), Noviciado (línea 2)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=448a0713fb71c010VgnVCM1000000b205a0aRCRD,SAN LEONARDO,CALLE,10,MADRID,28015,UNIVERSIDAD,CENTRO,40.4247616,-3.711161786,915 471 079 ,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3369,Parroquia San Millán y San Cayetano,Parroquia San Millan y San Cayetano,,No hours available.,No hours available.,"Metro: Latina (línea 5), Lavapiés (línea 3)  Bus: M1  Renfe: Embajadores",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d69a0713fb71c010VgnVCM1000000b205a0aRCRD,EMBAJADORES,CALLE,15,MADRID,28012,EMBAJADORES,CENTRO,40.40946112,-3.705791429,915 270 790,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
63393,Parroquia San Nicolás de Bari de los Servitas,Parroquia San Nicolas de Bari de los Servitas,,No hours available.,No hours available.,"Metro: Opera (líneas 2, 5, ramal)  Bus: 3, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7838f0bde551c010VgnVCM2000000c205a0aRCRD,SAN NICOLAS,PLAZA,6,MADRID,28013,PALACIO,CENTRO,40.41579326,-3.711868853,915 594 064,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3358,Parroquia Santa Bárbara,Parroquia Santa Barbara,,No hours available.,No hours available.,"Metro: Alonso Martínez (líneas 4, 5, 10)  Bus: 3, 5, 14, 21, 27, 37, 45, 53, 150  Renfe: Recoletos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6effb069a541f010VgnVCM1000000b205a0aRCRD,GENERAL CASTA&Ntilde;OS,CALLE,2,MADRID,28004,JUSTICIA,CENTRO,40.42428879,-3.694087388,913 194 811,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3362,Parroquia Santa Cruz,Parroquia Santa Cruz,,No hours available.,No hours available.,"Metro: Sol (líneas 1, 2, 3), Tirso de Molina (línea 1)  Bus: 50. 6, 26, 32, 65, 18, 23, 17, M1  Renfe: Sol",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40e0b069a541f010VgnVCM1000000b205a0aRCRD,ATOCHA,CALLE,6,MADRID,28012,SOL,CENTRO,40.41460856,-3.705255882,913 691 239,,parroquiadesantacruz@hotmail.com / santacruz@archimadrid.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
3373,Parroquia Santiago y San Juan Bautista,Parroquia Santiago y San Juan Bautista,,No hours available.,No hours available.,"Metro: Ópera (línea 2, 5, Ramal)  Bus: 3, 25, 39, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e235b069a541f010VgnVCM1000000b205a0aRCRD,SANTIAGO,PLAZA,24,MADRID,28013,PALACIO,CENTRO,40.41652032,-3.710839267,915 480 824,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20557,Plaza de Oriente,Plaza de Oriente,"Diseńada por González Velázquez. Se empieza a construir en 1816, tomándose como eje el Teatro Real enfrentado al Palacio Real. Su trazado definitivo se realiza en 1850 por Narciso Pascual Colomer. Entre 1994 y 1997 se llevó a cabo la remodelación que integra en un conjunto peatonal el Palacio Real y el Teatro de la Opera, siguiendo el proyecto de los arquitectos Miguel Oriol e Ibarra y Miguel Botella Ruiz-Castillo. Los jardines situados frente al Palacio Real. En el centro de la plaza se encuentra la estatua ecuestre de Felipe IV, obra fundida por Pietro Tacca según cálculos de Galileo Galilei.",No hours available.,No hours available.,"Metro: Ópera (líneas 2, 5, R)  Bus: 3, 25, 33, 39, 148",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=773492355c51c010VgnVCM2000000c205a0aRCRD,ORIENTE,PLAZA,0,MADRID,28013,PALACIO,CENTRO,,,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
20563,Plaza Mayor,Plaza Mayor,"Lugar emblemático de Madrid con origen en la antigua Plaza del Arrabal, extramuros del recinto medieval y foco comercial del primitivo Madrid. Tuvo forma irregular debido a su crecimiento espontáneo,  y fue objeto de varios proyectos de regularización. Al ser elegida Madrid como capital, se vio la necesidad de crear una auténtica Plaza Mayor y Felipe  II   se lo encargó a Juan de Herrera. En el siglo  XIX   se colocó la estatua de Felipe  III  a cuyo reinado pertenece la construcción de la plaza.  Este ańo se celebra el  IV Centenario de su construcción.",No hours available.,No hours available.,"Metro: Sol (líneas 1, 2, 3), Tirso de Molina (línea 1)  Bus: 3, 17, 18, 23, 31",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD,MAYOR,PLAZA,0,MADRID,28012,SOL,CENTRO,40.41498736,-3.706662448,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
2430,Plaza Monumental de Toros de las Ventas,Plaza Monumental de Toros de las Ventas,"De estilo neomudéjar se terminó de construir en el ańo 1931. Basada en un proyecto de José Espelius, quien murió antes de la conclusión de las obras, fue terminada por Manuel Muńoz Monasterio. El terreno se presenta en talud, salvado desde la Avenida de los Toreros mediante escalinatas que interrumpen el trazado ajardinado.","La plaza de toros de Las Ventas está abierta  todos los días de 10 a 17:30 horas, para realización de visitas guiadas .   Los días de corrida se cierra 4 horas antes del inicio del espectáculo, que se celebran:   Todos los domingos desde finales de marzo hasta principios de octubre.  Durante la Feria de San Isidro en mayo y junio.  Durante la Feria de Otońo en septiembre-octubre.  Días de cierre: 25 de diciembre y 1 de enero. El 24 de diciembre se abre hasta las 14:00 horas. Los días 31 de diciembre, 5 y 6 de enero se abre en horario normal de 10 a 17:30 horas.",todos los días de 10 a 17:30 horas,"Metro: Ventas (líneas 2, 5)  Bus: 12, 21, 38, 53, 74, 106, 110, 146, 210.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5d7d0713fb71c010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,237,MADRID,28028,GUINDALERA,SALAMANCA,40.43158011,-3.662872869,913 562 200 ,,comunicacion@plazauno.es,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
7714918,Puerta del Sol,Puerta del Sol,"Toma su nombre de un postigo de la antigua muralla medieval que estaba decorado con un Sol y que se derribó en el siglo XVII, el lugar conservó el nombre. En origen fue un punto exterior de la ciudad, aunque debido al crecimiento de Madrid y a su  situación fue convirtiéndose poco a poco en el centro de la capital. En 1857 ,el Ministerio de Fomento  convoca un concurso quedando aprobada la reforma de Lucio del Valle, Juan Rivera y José Morer, que conservaba la alineación de la antigua Casa de Correos en uno de los lados, mientras que el otro adoptaba una forma semicircular.",No hours available.,No hours available.,"Metro: Sol (líneas 1, 2, 3)  Bus: 15, 20, 51, 52, 53",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af0ae1abeee79410VgnVCM2000000c205a0aRCRD,PUERTA DEL SOL,PLAZA,1,MADRID,28013,SOL,CENTRO,40.41688798,-3.702274003,,,,/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos,Monumento
